molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL484769,Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,IC50,=,41640.0,nM
CHEMBL484410,COc1ccc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc1OC,IC50,=,2870.0,nM
CHEMBL519678,COc1cc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc(OC)c1,IC50,=,21560.0,nM
CHEMBL470008,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,IC50,=,2370.0,nM
CHEMBL471228,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)c(C)c3oc2=O)cc1OC,IC50,=,4980.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,20.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL451865,C#CCNC(=O)c1cc2ccccc2oc1=O,IC50,,,
CHEMBL470419,CCOC(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,,,
CHEMBL470222,O=C(Cl)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,,,
CHEMBL469977,O=C(NCCc1ccccc1)c1cc2ccccc2oc1=O,IC50,,,
CHEMBL512721,CN(Cc1ccccc1)C(=O)c1cc2ccccc2oc1=O,IC50,,,
CHEMBL472075,O=C(c1cc2ccccc2oc1=O)N(c1ccccc1)c1ccccc1,IC50,,,
CHEMBL471448,CC(C)NC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,,,
CHEMBL500684,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,IC50,,,
CHEMBL484411,CC(C)c1ccc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc1,IC50,,,
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,,,
CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,IC50,=,5.1,nM
CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,IC50,=,4.4,nM
CHEMBL7531,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,IC50,=,31.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,20.0,nM
CHEMBL490752,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(F)cc1O,IC50,=,71.0,nM
CHEMBL489719,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,IC50,=,54.0,nM
CHEMBL241861,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,IC50,=,160.0,nM
CHEMBL490923,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,IC50,=,470.0,nM
CHEMBL489720,COc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,IC50,=,450.0,nM
CHEMBL490922,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1,IC50,=,500.0,nM
CHEMBL489718,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,IC50,=,1250.0,nM
CHEMBL7976,O=C(/C=C/c1ccccc1)c1ccccc1,IC50,=,1410.0,nM
CHEMBL491888,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccc(C)cc2)c(O)c1,IC50,=,1030.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL450771,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,IC50,=,18760.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,,,
CHEMBL523655,COc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2O)cc1,IC50,,,
CHEMBL489717,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)c(O)c1,IC50,,,
CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,IC50,=,5.012,nM
CHEMBL450771,CC(C)=CCOc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,IC50,=,18620.87,nM
CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,IC50,=,4.467,nM
CHEMBL1179,N[C@@H]1C[C@H]1c1ccccc1,IC50,=,19000.0,nM
CHEMBL511601,N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,IC50,=,20000.0,nM
CHEMBL469024,N[C@H]1C[C@@]1(F)c1ccccc1,IC50,=,37000.0,nM
CHEMBL500248,COc1ccc([C@@]2(F)C[C@H]2N)cc1OC,IC50,=,470000.0,nM
CHEMBL468855,COc1ccc([C@@]2(F)C[C@@H]2N)cc1OC,IC50,=,230000.0,nM
CHEMBL468854,COc1ccc([C@@]2(F)C[C@H]2N)cc1,IC50,=,18000.0,nM
CHEMBL462630,COc1ccc([C@@]2(F)C[C@@H]2N)cc1,IC50,=,5100.0,nM
CHEMBL450413,Cc1ccc([C@@]2(F)C[C@H]2N)cc1,IC50,=,30000.0,nM
CHEMBL468852,Cc1ccc([C@@]2(F)C[C@@H]2N)cc1,IC50,=,13000.0,nM
CHEMBL446059,N[C@@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,IC50,=,7100.0,nM
CHEMBL468597,N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,IC50,=,5400.0,nM
CHEMBL446771,N[C@@H]1C[C@]1(F)c1ccc(F)cc1,IC50,=,10000.0,nM
CHEMBL447729,N[C@H]1C[C@]1(F)c1ccc(F)cc1,IC50,=,4900.0,nM
CHEMBL460269,N[C@@H]1C[C@]1(F)c1ccc(Cl)cc1,IC50,=,4800.0,nM
CHEMBL466770,N[C@H]1C[C@]1(F)c1ccc(Cl)cc1,IC50,=,3700.0,nM
CHEMBL466769,N[C@@H]1C[C@]1(F)c1ccccc1,IC50,=,19000.0,nM
CHEMBL455782,N[C@H]1C[C@]1(F)c1ccccc1,IC50,=,6400.0,nM
CHEMBL467794,N[C@@H]1C[C@@H]1c1ccccc1,IC50,=,19000.0,nM
CHEMBL509322,NC[C@@]1(c2ccccc2)C[C@@H]1F,IC50,=,24000.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,48.0,nM
CHEMBL459523,Cc1cc(=O)oc2c(C)c(O)ccc12,IC50,=,71320.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,19.6,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL487071,Cc1cc(=O)oc2c(C)c3oc4c(c3cc12)CCC4,IC50,=,73200.0,nM
CHEMBL504356,COc1c2occc2cc2cc(N)c(=O)oc12,IC50,=,16530.0,nM
CHEMBL487236,COc1c2ccc(=O)oc2cc2occ(C)c12,IC50,=,260000.0,nM
CHEMBL487235,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,IC50,=,1.49,nM
CHEMBL520061,COc1c(OCC(C)=O)ccc2c1oc(=O)c1ccccc12,IC50,=,9360.0,nM
CHEMBL488072,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,IC50,=,28130.0,nM
CHEMBL488075,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,IC50,=,236.0,nM
CHEMBL488074,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,IC50,=,1.18,nM
CHEMBL488063,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,IC50,=,12120.0,nM
CHEMBL488073,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,IC50,=,17300.0,nM
CHEMBL488076,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,IC50,=,165.0,nM
CHEMBL487050,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCC3,IC50,=,12980.0,nM
CHEMBL372943,Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12,IC50,=,5570.0,nM
CHEMBL488917,Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,IC50,=,3870.0,nM
CHEMBL488916,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,IC50,=,10600.0,nM
CHEMBL519426,COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,IC50,=,856000.0,nM
CHEMBL488267,COc1cc(OCC(C)=O)cc2oc(=O)ccc12,IC50,=,44100.0,nM
CHEMBL488266,COc1c(O)ccc2c3c(c(=O)oc12)CCCC3,IC50,=,50200.0,nM
CHEMBL12208,Cc1cc(=O)oc2cc(O)ccc12,IC50,=,80410.0,nM
CHEMBL560280,CC(=O)N1N=C(c2c(O)cccc2O)CC1c1cccc(C)c1,IC50,=,60.0,nM
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,=,80.0,nM
CHEMBL673,C#CCN(C)Cc1ccccc1,IC50,=,2600.0,nM
CHEMBL550000,Oc1ccc(C2=NN(c3ccccc3)CC2)cc1,IC50,=,3000.0,nM
CHEMBL286796,CCOC(=O)/C=C/c1ccc(O)c(OC)c1,IC50,=,6700.0,nM
CHEMBL551075,COc1cc(O)ccc1O,IC50,=,8900.0,nM
CHEMBL561746,Cc1ccc(C2(F)CC2N)cc1,IC50,=,13000.0,nM
CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,IC50,=,17000.0,nM
CHEMBL554831,NC1CC1(F)c1ccccc1,IC50,=,19000.0,nM
CHEMBL3989843,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,IC50,=,20000.0,nM
CHEMBL557213,CCNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1cccs1,IC50,=,22000.0,nM
CHEMBL562142,COc1ccc(C2CC(c3ccccc3)=NN2C(C)=O)cc1OC,IC50,=,25000.0,nM
CHEMBL562143,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccccc1,IC50,=,30000.0,nM
CHEMBL554514,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1C,IC50,=,38000.0,nM
CHEMBL564016,COc1ccc(C2=NN(C(C)=O)C(c3ccccc3C)C2)c(OC)c1,IC50,=,40000.0,nM
CHEMBL539970,Cc1ccc(C2=NN(c3ccccc3)CC2)cc1,IC50,=,50000.0,nM
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,IC50,=,61000.0,nM
CHEMBL551278,C=CNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1cccs1,IC50,=,65000.0,nM
CHEMBL564763,COc1ccc(C2=NN(C(C)=O)CC2)cc1OC,IC50,=,88000.0,nM
CHEMBL550409,COc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3cccs3)C2)cc1,IC50,=,92000.0,nM
CHEMBL541477,COc1ccc(OC)c(C2=NN(C(C)=O)CC2)c1,IC50,=,140000.0,nM
CHEMBL558263,C=CCNC(=S)N1N=C(c2ccc(C)cc2)CC1c1cccs1,IC50,=,240000.0,nM
CHEMBL572233,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,IC50,=,13.05,nM
CHEMBL570731,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,IC50,=,0.8026,nM
CHEMBL577099,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,IC50,=,155.59,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7.54,nM
CHEMBL570703,COc1ccccc1-c1cc2cc(C)ccc2oc1=O,IC50,,,
CHEMBL598096,COc1ccc2c(c1)O[C@H](c1ccc(F)cc1)CC2=O,IC50,=,160.0,nM
CHEMBL600385,COc1ccc2c(c1)O[C@@H](c1ccc(F)cc1)CC2=O,IC50,=,200.0,nM
CHEMBL600384,Cc1ccc([C@@H]2CC(=O)c3ccc(C)cc3O2)cc1,IC50,=,590.0,nM
CHEMBL598321,Cc1ccc([C@H]2CC(=O)c3ccc(C)cc3O2)cc1,IC50,=,530.0,nM
CHEMBL601205,Cc1ccc2c(c1)O[C@H](c1ccccc1)CC2=O,IC50,=,110.0,nM
CHEMBL601844,Cc1ccc2c(c1)O[C@@H](c1ccccc1)CC2=O,IC50,=,140.0,nM
CHEMBL597472,Cc1ccc([C@@H]2CC(=O)c3ccc(F)cc3O2)cc1,IC50,=,150.0,nM
CHEMBL598151,Cc1ccc([C@H]2CC(=O)c3ccc(F)cc3O2)cc1,IC50,=,150.0,nM
CHEMBL601843,O=C1C[C@@H](c2ccc(F)cc2)Oc2cc(F)ccc21,IC50,=,170.0,nM
CHEMBL599762,O=C1C[C@H](c2ccc(F)cc2)Oc2cc(F)ccc21,IC50,=,150.0,nM
CHEMBL592764,O=C1C[C@@H](c2ccccc2)Oc2cc(F)ccc21,IC50,=,620.0,nM
CHEMBL599761,O=C1C[C@H](c2ccccc2)Oc2cc(F)ccc21,IC50,=,650.0,nM
CHEMBL604043,COc1ccc(-c2cc(=S)c3ccc(OC)cc3o2)cc1,IC50,=,3340.0,nM
CHEMBL597716,COc1ccc2c(=S)cc(-c3ccc(C)cc3)oc2c1,IC50,=,7610.0,nM
CHEMBL592642,Cc1ccc(-c2cc(=S)c3ccc(C)cc3o2)cc1,IC50,=,6720.0,nM
CHEMBL599547,Cc1ccc(-c2cc(=S)c3ccc(F)cc3o2)cc1,IC50,=,1610.0,nM
CHEMBL599545,Fc1ccc(-c2cc(=S)c3ccc(F)cc3o2)cc1,IC50,=,6890.0,nM
CHEMBL607571,COc1ccc(-c2cc(=S)c3ccccc3o2)cc1,IC50,=,480.0,nM
CHEMBL582494,Cc1ccc(-c2cc(=S)c3ccccc3o2)cc1,IC50,=,6690.0,nM
CHEMBL16442,COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1,IC50,=,49720.0,nM
CHEMBL17052,COc1ccc2c(=O)cc(-c3ccc(C)cc3)oc2c1,IC50,=,11340.0,nM
CHEMBL599149,COc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1,IC50,=,1340.0,nM
CHEMBL599148,Cc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1,IC50,=,4330.0,nM
CHEMBL477846,O=c1cc(-c2ccccc2)oc2cc(F)ccc12,IC50,=,12940.0,nM
CHEMBL16312,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,IC50,=,27870.0,nM
CHEMBL16861,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,IC50,=,2380.0,nM
CHEMBL229908,COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1,IC50,=,7180.0,nM
CHEMBL602141,COc1ccc2c(c1)OC(c1ccc(C)cc1)CC2=O,IC50,=,550.0,nM
CHEMBL598746,COc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,IC50,=,170.0,nM
CHEMBL9687,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,IC50,=,1470.0,nM
CHEMBL598913,COc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,IC50,=,3350.0,nM
CHEMBL600597,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,IC50,=,500.0,nM
CHEMBL600596,Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,IC50,=,130.0,nM
CHEMBL600392,Cc1ccc2c(c1)OC(c1ccccc1)CC2=O,IC50,=,3620.0,nM
CHEMBL598720,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,IC50,=,170.0,nM
CHEMBL600391,Cc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,IC50,=,160.0,nM
CHEMBL600390,O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc21,IC50,=,670.0,nM
CHEMBL596693,O=C1CC(c2ccccc2)Oc2cc(F)ccc21,IC50,=,3770.0,nM
CHEMBL241909,COc1ccc(C2CC(=O)c3ccccc3O2)cc1,IC50,=,2200.0,nM
CHEMBL596690,Cc1ccc(C2CC(=O)c3ccccc3O2)cc1,IC50,=,2070.0,nM
CHEMBL60720,O=C1CC(c2ccc(F)cc2)Oc2ccccc21,IC50,=,4410.0,nM
CHEMBL274318,O=C1CC(c2ccccc2)Oc2ccccc21,IC50,=,2870.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,19.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,59700.0,nM
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,=,12800.0,nM
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,90000.0,nM
CHEMBL344504,COc1ccc2c(=O)cc(-c3ccc(F)cc3)oc2c1,IC50,=,5140.0,nM
CHEMBL602259,Cn1c(=O)c2c(nc(OCc3ccccc3)n2C)n(C)c1=O,IC50,=,1240.0,nM
CHEMBL602260,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O,IC50,=,666.0,nM
CHEMBL602464,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O,IC50,=,941.0,nM
CHEMBL602465,Cn1c(=O)c2c(nc(OCc3cccc(F)c3)n2C)n(C)c1=O,IC50,=,1070.0,nM
CHEMBL602466,Cn1c(=O)c2c(nc(OCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,IC50,=,3720.0,nM
CHEMBL589765,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,=,397.0,nM
CHEMBL602880,COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,IC50,=,3150.0,nM
CHEMBL508817,NC(=S)N1N=C(c2ccccc2)CC1c1ccccc1,IC50,=,48310.0,nM
CHEMBL489743,Cc1ccc(C2CC(c3ccccc3)=NN2C(N)=S)cc1,IC50,=,32810.0,nM
CHEMBL1080035,NC(=S)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,IC50,=,33290.0,nM
CHEMBL1080196,NC(=S)N1N=C(c2ccccc2)CC1c1ccco1,IC50,=,32480.0,nM
CHEMBL1080705,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1,IC50,=,7180.0,nM
CHEMBL1080706,Cc1ccc(C2=NN(C(N)=S)C(c3cccs3)C2)cc1,IC50,=,18260.0,nM
CHEMBL1080707,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccs1,IC50,=,23210.0,nM
CHEMBL1081382,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C(N)=S)cc1,IC50,=,12840.0,nM
CHEMBL1080446,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(F)cc1,IC50,=,16330.0,nM
CHEMBL1080447,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Cl)cc1,IC50,=,39370.0,nM
CHEMBL1076153,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc[nH]1,IC50,=,29380.0,nM
CHEMBL1080448,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1,IC50,=,54510.0,nM
CHEMBL1080449,NC(=S)N1N=C(c2ccco2)CC1c1ccc(F)cc1,IC50,=,2750.0,nM
CHEMBL1079383,NC(=S)N1N=C(c2cccs2)CC1c1ccc[nH]1,IC50,=,33260.0,nM
CHEMBL1081550,NC(=S)N1N=C(c2ccc[nH]2)CC1c1ccco1,IC50,=,69380.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,19600.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,=,18750.0,nM
CHEMBL83628,O=C(O)c1cc(=O)c2ccccc2o1,IC50,,,
CHEMBL315361,O=C(O)c1coc2ccccc2c1=O,IC50,=,48.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,63410.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,17.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,,,
CHEMBL1213778,COc1cccc(-c2csc(NN=C(C)C)n2)c1,IC50,=,5070.0,nM
CHEMBL1213777,CCC(CC)=NNc1nc(-c2cccc(OC)c2)cs1,IC50,=,771.82,nM
CHEMBL1213776,CCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,IC50,=,871.47,nM
CHEMBL1213775,CCCCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,IC50,=,6720.0,nM
CHEMBL1213719,COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,IC50,=,1060.0,nM
CHEMBL1213718,COc1cccc(-c2csc(N/N=C3\CCCC3C)n2)c1,IC50,=,26.64,nM
CHEMBL1213717,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1,IC50,=,231.02,nM
CHEMBL1213779,COc1cccc(-c2csc(NN=C3CCCCC3)n2)c1,IC50,=,31.87,nM
CHEMBL1213838,COc1cccc(-c2csc(N/N=C3\CCCCC3C)n2)c1,IC50,=,12.22,nM
CHEMBL1213839,COc1cccc(-c2csc(N/N=C3\CCCC(C)C3)n2)c1,IC50,=,72.7,nM
CHEMBL1213840,COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1,IC50,=,35.49,nM
CHEMBL1213841,COc1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,IC50,=,29.54,nM
CHEMBL1213842,COc1cccc(-c2csc(N/N=C/c3ccco3)n2)c1,IC50,=,6780.0,nM
CHEMBL1213843,COc1cccc(-c2csc(N/N=C(\C)c3ccco3)n2)c1,IC50,=,1680.0,nM
CHEMBL1213911,COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1,IC50,=,493.83,nM
CHEMBL1213912,COc1cccc(-c2csc(N/N=C(\C)c3cccs3)n2)c1,IC50,=,551.38,nM
CHEMBL1213914,COc1cccc(-c2csc(N/N=C/c3cccnc3)n2)c1,IC50,=,2910.0,nM
CHEMBL1213915,COc1cccc(-c2csc(N/N=C(\C)c3cccnc3)n2)c1,IC50,=,3.81,nM
CHEMBL1213916,COc1cccc(-c2csc(N/N=C/c3ccncc3)n2)c1,IC50,=,1140.0,nM
CHEMBL1213968,COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1,IC50,=,116.38,nM
CHEMBL1213972,COc1cccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)c1,IC50,=,799.69,nM
CHEMBL1214023,COc1cccc(-c2csc(N/N=C(\C)c3cc4ccccc4oc3=O)n2)c1,IC50,=,6970.0,nM
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,=,61350.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,19600.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,,,
CHEMBL326294,O=C1Nc2ccccc2C1=O,IC50,=,18750.0,nM
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,IC50,=,298.0,nM
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,IC50,=,225.0,nM
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,IC50,=,832.0,nM
CHEMBL408,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,IC50,=,2070.0,nM
CHEMBL568150,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,IC50,=,13000.0,nM
CHEMBL1222279,COc1ccccc1/C=C1\SC(=O)N(CCN)C1=O,IC50,=,27000.0,nM
CHEMBL1222280,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,IC50,=,195.0,nM
CHEMBL363555,CCOc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,IC50,=,82.0,nM
CHEMBL1222281,N#CCCN1C(=O)S/C(=C\c2ccccc2)C1=O,IC50,=,2290.0,nM
CHEMBL1222282,O=C1NC(=O)/C(=N/c2cccc(C(=O)O)c2)S1,IC50,=,56000.0,nM
CHEMBL1222283,O=C(CC1SC(=O)NC1=O)Nc1ccccc1,IC50,=,22000.0,nM
CHEMBL1222341,O=C(CC1SC(=O)NC1=O)Nc1cccc(O)c1,IC50,=,11000.0,nM
CHEMBL1221929,Cc1ccc2oc(=O)c(-c3ccccc3Br)cc2c1,IC50,=,4300.0,nM
CHEMBL1221930,Cc1cc(Br)c2oc(=O)c(-c3ccccc3)cc2c1,IC50,=,11050.0,nM
CHEMBL1221980,COc1ccc(-c2cc3cc(C)cc(Br)c3oc2=O)cc1,IC50,=,3230.0,nM
CHEMBL1221981,COc1cc(OC)cc(-c2cc3cc(C)cc(Br)c3oc2=O)c1,IC50,=,7120.0,nM
CHEMBL1221982,COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC,IC50,=,4890.0,nM
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,=,19600.0,nM
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,IC50,=,7540.0,nM
CHEMBL1241294,CC1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,IC50,=,2230.0,nM
CHEMBL1241295,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,IC50,=,810.0,nM
CHEMBL1243212,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,IC50,=,21900.0,nM
CHEMBL1243213,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,IC50,=,9550.0,nM
CHEMBL1243214,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,IC50,=,410.0,nM
CHEMBL1243245,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,IC50,=,810.0,nM
CHEMBL1243057,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,IC50,=,9650.0,nM
CHEMBL1243058,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,IC50,=,3680.0,nM
CHEMBL1243059,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,=,56.0,nM
CHEMBL1243088,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,=,18.0,nM
CHEMBL1243089,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,=,260.0,nM
